node_id,x,y
154802056,-82.4045265,38.395787
154802098,-82.4650747,38.418693
154802100,-82.4649668,38.4184156
154802102,-82.4647783,38.4179454
154802104,-82.4638796,38.4158342
154802108,-82.4634267,38.4148736
154802110,-82.4632877,38.4145257
154802112,-82.4631317,38.4141527
154802116,-82.4624576,38.4124908
154802122,-82.4619366,38.41132
154802124,-82.4618494,38.4109902
154802126,-82.4608773,38.4085441
154802130,-82.4036867,38.4345074
154802138,-82.4290654,38.4067414
154802163,-82.411652,38.4152257
154802638,-82.3966924,38.431283
154802641,-82.3962089,38.431367
154802887,-82.4006273,38.4031136
154802889,-82.4000318,38.4030211
154802891,-82.3993023,38.4029391
154802897,-82.4218985,38.4097382
154802901,-82.4222478,38.4112366
154802903,-82.422201,38.4107883
154802905,-82.4221485,38.4103218
154802907,-82.4221324,38.410152
154802909,-82.4221057,38.4097568
154802914,-82.3785426,38.4122496
154802916,-82.3785849,38.4135426
154803698,-82.4727908,38.4008702
154804102,-82.3940934,38.4293394
154804111,-82.392971,38.4253201
154804117,-82.3918965,38.4211774
154804154,-82.4289614,38.4056242
154804166,-82.4288361,38.4056251
154804670,-82.430611,38.4056217
154804672,-82.4297913,38.4056238
154804674,-82.4296626,38.4056238
154804675,-82.4291687,38.4056243
154804677,-82.428193,38.4056298
154804682,-82.3857471,38.4251863
154804688,-82.4547335,38.4146253
154804694,-82.4520416,38.4150955
154804696,-82.4512579,38.4152326
154804698,-82.4495536,38.4155338
154804700,-82.4444423,38.4164217
154804702,-82.4427367,38.4167169
154804704,-82.440972,38.4170288
154804706,-82.4393269,38.4173086
154804707,-82.4375559,38.4176172
154804708,-82.435853,38.4179174
154804711,-82.4324419,38.4185083
154804713,-82.4307339,38.4188183
154804716,-82.4289748,38.4191534
154804718,-82.4278883,38.4193428
154804720,-82.4269548,38.4195029
154804722,-82.4218098,38.4203805
154804724,-82.4183996,38.4209448
154804736,-82.3944293,38.4250662
154804786,-82.3857095,38.407788
154805263,-82.42112,38.4000983
154805293,-82.3825412,38.4268138
154805295,-82.3824526,38.4261492
154805304,-82.3820369,38.4257994
154805426,-82.4510139,38.4012076
154805465,-82.4015223,38.4118039
154805677,-82.399496,38.398718
154805722,-82.4691664,38.410655
154805848,-82.483772,38.4052466
154805924,-82.3842819,38.399681
154805929,-82.387927,38.4016291
154805939,-82.3869876,38.4030048
154806007,-82.3995276,38.4121277
154806011,-82.3993928,38.4104894
154806101,-82.4562536,38.4023816
154806546,-82.4139491,38.4042796
154806548,-82.4100496,38.4044183
154806552,-82.3945568,38.4007573
154806595,-82.3919114,38.400608
154806652,-82.4558794,38.4187009
154806656,-82.4545337,38.4139525
154806676,-82.3666102,38.4172887
154806678,-82.3660389,38.4134591
154806681,-82.4542614,38.4129621
154806683,-82.4535064,38.4102803
154806685,-82.4531309,38.408942
154806687,-82.4524717,38.4065386
154806753,-82.4004677,38.4015182
154806957,-82.4266433,38.4182699
154806959,-82.426442,38.4178053
154806961,-82.4262568,38.4171365
154806964,-82.4258651,38.4155736
154806966,-82.4256225,38.4147304
154806968,-82.4253919,38.4138849
154806972,-82.4245376,38.4130406
154806973,-82.424615,38.4128145
154806974,-82.4245009,38.4118634
154806977,-82.4244674,38.4113453
154806982,-82.4243662,38.4101006
154806995,-82.427797,38.4227179
154806999,-82.4558526,38.4126836
154807000,-82.4574242,38.4122903
154807002,-82.458974,38.4117105
154807013,-82.4762121,38.4151369
154807015,-82.4753467,38.4130885
154807017,-82.4750643,38.4124304
154807019,-82.4749471,38.4121556
154807021,-82.474669,38.4115035
154807023,-82.4737946,38.4094707
154807024,-82.4729137,38.4073705
154807030,-82.461089,38.4002086
154807033,-82.4618588,38.399639
154807035,-82.407359,38.432868
154807213,-82.4335665,38.4081131
154807227,-82.4037333,38.4085526
154807232,-82.4046786,38.4090584
154807234,-82.4048491,38.4091322
154807236,-82.4056651,38.4094885
154807238,-82.4064665,38.4098268
154807260,-82.456892,38.4069965
154807841,-82.4596791,38.4158281
154807848,-82.4597225,38.4159382
154807850,-82.460598,38.4157218
154807858,-82.4593861,38.4150852
154807863,-82.4219916,38.4210315
154807938,-82.4156741,38.4120488
154808387,-82.4588485,38.4097584
154808390,-82.4585858,38.4090907
154808418,-82.4226725,38.4054089
154808420,-82.4226006,38.4046942
154808422,-82.4225651,38.4041971
154808450,-82.4540281,38.4033532
154809001,-82.384361,38.4013227
154809062,-82.4659444,38.4042969
154809065,-82.4306938,38.4142545
154809066,-82.430509,38.4135853
154809149,-82.38177,38.4007142
154809310,-82.4780922,38.4157929
154809318,-82.4767566,38.4127208
154809320,-82.4764734,38.4120573
154809322,-82.4763548,38.4117806
154809324,-82.4760768,38.4111323
154809326,-82.4752034,38.4091005
154809328,-82.4743354,38.4070681
154809782,-82.4261215,38.423013
154809909,-82.4201204,38.4270947
154810304,-82.4975281,38.4083446
154810306,-82.4985655,38.4080482
154810309,-82.5002626,38.4075291
154810313,-82.4677945,38.4030579
154810388,-82.4749453,38.4033973
154810731,-82.4966028,38.4088937
154810745,-82.4278445,38.4122504
154810748,-82.427056,38.4123875
154810751,-82.4255916,38.4126446
154810755,-82.4234581,38.4132391
154810757,-82.419926,38.4138533
154810762,-82.4340344,38.4115729
154810765,-82.4329412,38.4117695
154810767,-82.4300223,38.4122391
154810769,-82.4289237,38.4124349
154810774,-82.3877057,38.4069716
154810775,-82.3864817,38.4081862
154810819,-82.385798,38.407714
154811293,-82.4441334,38.406278
154812686,-82.414451,38.4198958
154812687,-82.4142604,38.4192254
154812689,-82.4136992,38.4172185
154812690,-82.4177076,38.4314794
154812691,-82.4175312,38.4308754
154812692,-82.4170853,38.4292843
154812693,-82.415991,38.4255236
154812698,-82.4703682,38.4103825
154812712,-82.486825,38.4123196
154812713,-82.488408,38.4119097
154812717,-82.4599651,38.419116
154812718,-82.4618075,38.4186642
154812719,-82.4662254,38.4175955
154812722,-82.4231186,38.4250613
154812744,-82.3879953,38.4013781
154812817,-82.397292,38.4267969
154812820,-82.3976413,38.4134302
154812846,-82.4459848,38.400114
154812899,-82.4549212,38.3977061
154812901,-82.4855514,38.4093445
154812902,-82.4852691,38.4086857
154812903,-82.484396,38.4066589
154812905,-82.4053626,38.4066624
154812912,-82.4028823,38.4091406
154813008,-82.4425092,38.3956159
154813009,-82.442624,38.3960412
154813010,-82.4431266,38.3962751
154813011,-82.438623,38.396203
154813285,-82.4594476,38.4169125
154813286,-82.4609307,38.41654
154813287,-82.465499,38.4154786
154813290,-82.4711647,38.4141778
154813291,-82.4732257,38.4136453
154813292,-82.4742853,38.4133672
154813293,-82.4782816,38.4123137
154813298,-82.4874724,38.4098742
154813299,-82.4912798,38.4088587
154813300,-82.4949103,38.4078922
154813301,-82.4950105,38.4078632
154813302,-82.4959999,38.4075816
154813303,-82.49705,38.4072811
154813305,-82.4977347,38.4070845
154813306,-82.4980524,38.406994
154813307,-82.4980707,38.4069887
154813308,-82.498326,38.4069164
154813376,-82.3942423,38.4149686
154813418,-82.3953963,38.4029917
154813438,-82.3930554,38.400576
154813484,-82.4456763,38.3951946
154813498,-82.449538,38.3973004
154813655,-82.4323616,38.4245819
154813659,-82.4270131,38.4261799
154813667,-82.4528862,38.4210097
154813711,-82.3853474,38.4096298
154813719,-82.3863257,38.4093366
154813827,-82.4278602,38.4143393
154813828,-82.4276277,38.4134968
154813854,-82.4609324,38.3933928
154813864,-82.3658236,38.4165448
154813870,-82.4881874,38.4113955
154813872,-82.4870709,38.4089347
154813874,-82.4867886,38.4082847
154813876,-82.4859182,38.4062543
154813897,-82.4247384,38.4181021
154813898,-82.4245504,38.4174335
154813905,-82.4237232,38.4141776
154813910,-82.4257459,38.421683
154813916,-82.4233831,38.4120405
154813918,-82.4232819,38.4110569
154813920,-82.4231894,38.4101763
154813927,-82.4230992,38.4093304
154813928,-82.4227338,38.4059645
154813937,-82.3785782,38.430701
154813941,-82.378312,38.4285594
154813954,-82.4388575,38.4156453
154813956,-82.4381037,38.4129669
154813958,-82.4377246,38.4116257
154813974,-82.4404714,38.4213808
154813975,-82.4391341,38.4166386
154814142,-82.4570341,38.3827014
154814144,-82.4570603,38.3839182
154814158,-82.4568652,38.3872706
154814172,-82.4541708,38.3908513
154814193,-82.4501087,38.3965216
154814209,-82.4483699,38.3996673
154814217,-82.4480937,38.403247
154814224,-82.4477,38.4049149
154814232,-82.447057,38.406464
154814236,-82.4471958,38.4071592
154814238,-82.4479562,38.4098384
154814240,-82.4483285,38.4111781
154814242,-82.4490821,38.4138664
154814259,-82.4506983,38.4196032
154814261,-82.4493699,38.4148826
154814268,-82.3613785,38.4147632
154815406,-82.4683913,38.3985654
154815596,-82.4100915,38.4053752
154815607,-82.4129286,38.4052134
154816111,-82.4090749,38.3987425
154816132,-82.4340845,38.398044
154816149,-82.430951,38.3993116
154816215,-82.4324544,38.4079636
154816229,-82.4325395,38.4071171
154816610,-82.4178912,38.41275
154816678,-82.4112107,38.40957
154816681,-82.4102779,38.4091217
154816684,-82.4093257,38.4085805
154816687,-82.408841,38.4080867
154816693,-82.4066928,38.4069304
154816832,-82.3809399,38.4024262
154816848,-82.383661,38.4026489
154816860,-82.3853589,38.4022041
154816864,-82.3860806,38.4021417
154816917,-82.391359,38.4025573
154816930,-82.3936039,38.4033448
154816976,-82.400068,38.4041716
154816986,-82.4031533,38.4049563
154817064,-82.4856466,38.4015728
154817384,-82.3940311,38.4114157
154817388,-82.3956605,38.4126064
154817389,-82.3962995,38.4132631
154817400,-82.3973014,38.4144302
154817425,-82.4036863,38.3955277
154817507,-82.3910435,38.404119
154817509,-82.3900312,38.404051
154817563,-82.40056,38.416214
154817570,-82.400975,38.4148465
154817658,-82.4039888,38.4174773
154817773,-82.4101772,38.4206819
154817775,-82.4100466,38.420168
154817806,-82.4075219,38.4334345
154817808,-82.4074233,38.4331004
154817811,-82.4068497,38.4310623
154817813,-82.4057937,38.4272964
154818259,-82.3945541,38.4187333
154818358,-82.4973196,38.406176
154818579,-82.4206472,38.4096338
154818587,-82.420512,38.406019
154818931,-82.428368,38.3985181
154819150,-82.4025089,38.417688
154819249,-82.3883929,38.4308119
154819250,-82.3886392,38.4298232
154819259,-82.3897559,38.4252446
154819265,-82.3897405,38.4245206
154819321,-82.4795677,38.4153713
154819327,-82.4791542,38.4144001
154819329,-82.4747266,38.401555
154819338,-82.4740849,38.4016222
154819353,-82.4728927,38.4002843
154820221,-82.4258709,38.4011298
154820240,-82.4246941,38.3997803
154820567,-82.4360501,38.4122711
154820569,-82.4343172,38.4125696
154820571,-82.4332242,38.4127577
154820732,-82.384249,38.4216272
154820822,-82.4087102,38.4034286
154820824,-82.4099964,38.4033972
154820849,-82.4120843,38.4028414
154820860,-82.4124116,38.4029194
154820877,-82.4147726,38.4025224
154820928,-82.4101491,38.4063799
154821825,-82.3926149,38.3877012
154822308,-82.454769,38.4100591
154822310,-82.4563315,38.4096755
154822312,-82.4578073,38.4092967
154822314,-82.4600751,38.4087203
154822317,-82.4601428,38.4087035
154822319,-82.4620007,38.4082736
154822321,-82.4630845,38.4080062
154822551,-82.4829188,38.4021845
154822569,-82.4867785,38.4012912
154822584,-82.4879962,38.4006942
154824745,-82.4933044,38.4072928
154824746,-82.4930052,38.4065869
154825054,-82.3588641,38.4168413
154825092,-82.3930085,38.4098773
154825095,-82.3925238,38.4102487
154825207,-82.4805606,38.4054861
154825216,-82.482224,38.4094912
154825217,-82.4813527,38.4074606
154825260,-82.4602515,38.414873
154825483,-82.43188,38.4228758
154825487,-82.430267,38.4171419
154825492,-82.4295005,38.414464
154825494,-82.4293893,38.4140775
154825545,-82.4539342,38.4080475
154825561,-82.3682215,38.4172724
154825563,-82.3675986,38.4130666
154825615,-82.3920476,38.4142073
154825748,-82.4102631,38.4304682
154825750,-82.4048641,38.4314096
154825752,-82.4025961,38.4318028
154825811,-82.4058541,38.3971813
154825826,-82.3878861,38.409127
154825828,-82.3872142,38.4086908
154826449,-82.4429921,38.403359
154826546,-82.4476075,38.4004645
154826570,-82.4417972,38.4070372
154826639,-82.438836,38.405396
154826699,-82.4370658,38.4048392
154827023,-82.4380638,38.4037962
154827132,-82.4360003,38.3998205
154828154,-82.4073675,38.4114297
154828156,-82.4075309,38.4107182
154828158,-82.4076082,38.41039
154828164,-82.3829395,38.4232993
154828188,-82.3843972,38.4211701
154828295,-82.4109463,38.4199655
154828305,-82.4076302,38.4213393
154828309,-82.4284423,38.4167558
154828311,-82.421154,38.4180249
154828313,-82.4177392,38.4186192
154828315,-82.4160018,38.4189226
154828317,-82.4109028,38.4198124
154828333,-82.4234381,38.4048645
154829472,-82.4088201,38.4144542
154829628,-82.40444,38.4108115
154829631,-82.4054121,38.4082245
154830621,-82.4245955,38.4058366
154831309,-82.4679006,38.4025503
154831342,-82.3766799,38.431085
154831347,-82.3764492,38.4292423
154831364,-82.3842444,38.4211297
154831377,-82.3826015,38.4210876
154831446,-82.3771285,38.4240107
154831563,-82.4273092,38.397734
154831596,-82.4671474,38.4135126
154831698,-82.4376409,38.4244057
154831701,-82.4369927,38.4219897
154831703,-82.4357054,38.4173558
154831705,-82.4353807,38.4162523
154831710,-82.4346082,38.4135742
154831716,-82.4328612,38.4082586
154831749,-82.4614497,38.399485
154831784,-82.4439499,38.4207783
154831787,-82.442569,38.4160952
154831797,-82.4422646,38.4150531
154831799,-82.4415139,38.4123748
154831801,-82.4411353,38.4110269
154831818,-82.4106125,38.4016569
154831830,-82.4104596,38.4007226
154832413,-82.4828918,38.3982691
154832423,-82.3820353,38.4280729
154832569,-82.4222988,38.4028491
154832571,-82.4221627,38.4030636
154832584,-82.4216464,38.4042465
154832775,-82.42576,38.3924662
154835527,-82.3950294,38.4271904
154835592,-82.397222,38.419472
154836286,-82.3823521,38.4107721
154836312,-82.388391,38.4125943
154836318,-82.3894069,38.4140292
154836721,-82.4223384,38.4222732
154836798,-82.4752182,38.4056894
154836805,-82.4779924,38.4116499
154836807,-82.4778772,38.4113764
154836809,-82.4775963,38.4107299
154836811,-82.476727,38.4086961
154836813,-82.4758608,38.406674
154836820,-82.4667799,38.4005597
154837075,-82.3910652,38.4039682
154837076,-82.3911591,38.4031798
154837389,-82.4046811,38.4014635
154838817,-82.3929635,38.4028513
154839500,-82.4237379,38.4056332
154839586,-82.435482,38.4134238
154839735,-82.4318184,38.4140581
154839897,-82.4088527,38.410991
154839899,-82.4095667,38.4113984
154840361,-82.408627,38.4016049
154840386,-82.4198467,38.4056511
154840458,-82.4184951,38.4043859
154840463,-82.4178993,38.4051169
154840511,-82.4920058,38.4078991
154840611,-82.496643,38.4063689
154840616,-82.4949592,38.4068528
154840624,-82.4944711,38.4061356
154841150,-82.399913,38.3911737
154841158,-82.4040058,38.393169
154841187,-82.4280954,38.4045708
154841194,-82.4280824,38.4067992
154841196,-82.4279811,38.4078717
154841197,-82.4282353,38.4091127
154841199,-82.4285366,38.4106393
154841202,-82.4286463,38.4110018
154841228,-82.4294821,38.4097342
154841232,-82.401957,38.4175136
154841234,-82.4014624,38.4170845
154841236,-82.4012388,38.4168941
154841429,-82.4204757,38.4156244
154841434,-82.4031619,38.402793
154841493,-82.4269029,38.3998937
154841532,-82.4264462,38.3953549
154841584,-82.4303274,38.404143
154841594,-82.4298052,38.4033239
154841677,-82.3952548,38.4113632
154841689,-82.4207412,38.4104232
154841755,-82.4400162,38.4035466
154841803,-82.3995071,38.3976636
154842077,-82.3544811,38.4178719
154842509,-82.3769729,38.4123321
154842513,-82.3770171,38.4135763
154843072,-82.4244285,38.4000405
154843080,-82.4262645,38.3985717
154843100,-82.4255323,38.4009927
154843141,-82.4361841,38.3986418
154844077,-82.419348,38.4095299
154844107,-82.4988431,38.4086367
154844112,-82.4977407,38.4063342
154844157,-82.4489647,38.4069511
154844159,-82.4487501,38.4068665
154844618,-82.4602917,38.4199119
154844626,-82.4577487,38.4135989
154844632,-82.455496,38.4076614
154844826,-82.4455436,38.4015634
154844861,-82.4464703,38.3997283
154844871,-82.4464864,38.3996752
154844887,-82.4481885,38.4140197
154844917,-82.3581391,38.4175973
154844987,-82.3861668,38.4234407
154844990,-82.3864236,38.4224635
154845046,-82.478693,38.4044556
154845092,-82.47183,38.3991415
154845174,-82.4677227,38.3951745
154845209,-82.4676881,38.3919332
154845630,-82.4323096,38.4159285
154846084,-82.4014654,38.4326749
154846101,-82.3726404,38.4298332
154846430,-82.3816265,38.4305324
154846432,-82.3814803,38.4293515
154846436,-82.3811115,38.4274877
154846677,-82.4597948,38.4080311
154846698,-82.4729478,38.4129926
154846699,-82.4728324,38.4127167
154846701,-82.4725553,38.4120684
154846705,-82.4716854,38.410035
154847102,-82.391251,38.4132074
154847115,-82.3964846,38.4117236
154847118,-82.4073889,38.4270166
154847367,-82.425961,38.4137843
154847373,-82.4251943,38.4112192
154847380,-82.4720324,38.4162474
154847386,-82.4776429,38.4147926
154847522,-82.4150009,38.4256924
154847524,-82.4109068,38.4264025
154847526,-82.4092018,38.4267003
154847528,-82.4048988,38.4274501
154847530,-82.3955629,38.4290714
154847539,-82.3766262,38.4284091
154847544,-82.3770319,38.4282615
154847546,-82.3786707,38.4276669
154847553,-82.4524019,38.4193061
154847555,-82.4455891,38.42049
154847557,-82.4421753,38.421083
154847559,-82.4386996,38.4216898
154847561,-82.4335869,38.4225823
154847567,-82.4227448,38.4237113
154847569,-82.4193356,38.4243073
154847571,-82.4183963,38.4244707
154847578,-82.3732748,38.4296026
154847749,-82.4500627,38.4052368
154847947,-82.4932346,38.4108504
154848093,-82.3795585,38.4306905
154848097,-82.3792347,38.4281827
154848503,-82.3756083,38.4274221
154848520,-82.3736174,38.428541
154848554,-82.4404847,38.415362
154848556,-82.4398116,38.412668
154848557,-82.4394343,38.4113292
154848585,-82.4507872,38.4135694
154848588,-82.4500315,38.4108824
154848590,-82.4496527,38.4095431
154848748,-82.4050703,38.4044662
154848848,-82.464942,38.4140854
154848849,-82.4705143,38.4126353
154848852,-82.4913507,38.407071
154848853,-82.4938254,38.4063705
154848862,-82.4941269,38.4070758
154849271,-82.3885681,38.407002
154849273,-82.3886995,38.4074151
154849301,-82.3875783,38.4113191
154849308,-82.3850403,38.4058797
154849316,-82.384834,38.4067346
154849572,-82.4708131,38.4133398
154849576,-82.4607836,38.4161897
154849721,-82.4093844,38.4117373
154850268,-82.4603911,38.3922068
154850736,-82.4110836,38.4204724
154850740,-82.4111583,38.418309
154850746,-82.4110678,38.4176621
154850756,-82.4044686,38.4136728
154850763,-82.4111402,38.4334823
154850790,-82.495784,38.4099272
154850846,-82.3857437,38.4211743
154850847,-82.3855298,38.4206259
154850939,-82.3558676,38.4153463
154850944,-82.3557654,38.4158907
154850994,-82.4266624,38.4109626
154850998,-82.4420821,38.4080559
154850999,-82.4352447,38.409212
154852201,-82.4066598,38.4089956
154852206,-82.4081908,38.4099396
154852402,-82.4123693,38.4061813
154852457,-82.4296605,38.410549
154852584,-82.4311086,38.4063715
154852585,-82.4291288,38.4063794
154852598,-82.4380535,38.3982138
154852605,-82.3924077,38.4098216
154852694,-82.3970358,38.407289
154853255,-82.3943684,38.4069253
154853266,-82.396472,38.4069717
154853286,-82.4192365,38.4025492
154853291,-82.421121,38.402767
154853298,-82.4239531,38.4032197
154853311,-82.419302,38.402261
154853348,-82.404255,38.4176906
154853351,-82.4044883,38.4180453
154853652,-82.4922857,38.4111814
154853653,-82.4916336,38.4077345
154854172,-82.3900314,38.4300302
154854204,-82.4432176,38.4120731
154854206,-82.4371675,38.413126
154854208,-82.4363346,38.4132752
154854210,-82.4335048,38.413763
154854212,-82.4660169,38.4072354
154854213,-82.4207123,38.4164684
154854214,-82.4154173,38.4169166
154854215,-82.4171705,38.4166102
154854217,-82.3840304,38.4206595
154854223,-82.4114359,38.4063211
154854240,-82.3843476,38.4019733
154854281,-82.4269746,38.4057572
154854288,-82.4054343,38.4334447
154854838,-82.4054097,38.3979374
154854859,-82.4030169,38.4001317
154854861,-82.4031038,38.4022233
154855324,-82.468889,38.410733
154855326,-82.4696333,38.4105778
154855338,-82.4640726,38.4120623
154855598,-82.3861574,38.420442
154855671,-82.4697314,38.4108019
154855698,-82.4168479,38.4046847
154855845,-82.4708984,38.4135332
154855847,-82.4707918,38.4132928
154855849,-82.4688815,38.4088201
154856191,-82.4097803,38.4119217
154856193,-82.4091997,38.412547
154856197,-82.4162975,38.4200733
154856201,-82.4161718,38.4195923
154856713,-82.4053091,38.4109486
154856715,-82.4061627,38.411076
154856716,-82.4061218,38.4112466
154856726,-82.41101,38.4127431
154857137,-82.4550983,38.40533
154859416,-82.4863963,38.3989201
154859474,-82.424154,38.4287456
154859476,-82.4236065,38.4267777
154859479,-82.4213368,38.4186948
154859485,-82.4202396,38.4147818
154859486,-82.4202098,38.4146756
154859488,-82.4197246,38.4127088
154859540,-82.3839654,38.4204225
154859549,-82.4103731,38.4175714
154859558,-82.457649,38.384448
154859734,-82.4056888,38.4120433
154859862,-82.3933484,38.4150369
154860701,-82.4252379,38.3987582
154861426,-82.4369795,38.4124619
154861443,-82.3720001,38.412516
154861445,-82.3721892,38.4138001
154861911,-82.3754112,38.4270911
154861917,-82.3776408,38.43092
154861961,-82.3995705,38.418723
154862010,-82.4017726,38.4147563
154862032,-82.3953252,38.3994871
154862036,-82.4370846,38.4159537
154862038,-82.4359572,38.411933
154862052,-82.4345411,38.4079037
154862060,-82.4374409,38.4172
154862065,-82.4293077,38.4089217
154862874,-82.3580871,38.4172436
154862893,-82.443974,38.4147569
154862897,-82.4428365,38.4107311
154863856,-82.4256054,38.4056548
154863900,-82.3827973,38.4075653
154867276,-82.4600235,38.3821736
154867603,-82.3974147,38.3996274
154867607,-82.3968554,38.3991303
154867630,-82.396572,38.4007358
154868206,-82.3728121,38.4276737
154868354,-82.3735457,38.4123484
154868392,-82.3594165,38.4149413
154868718,-82.4025786,38.412476
154868727,-82.3889905,38.4030311
154868764,-82.4663801,38.4180642
154868886,-82.3821482,38.4293116
154868910,-82.3991,38.3912227
154869076,-82.391611,38.406371
154869379,-82.4167963,38.4152705
154869386,-82.4158933,38.4154234
154869399,-82.4265194,38.4136875
154869643,-82.4272476,38.4047511
154869902,-82.427334,38.4044625
154869982,-82.4125269,38.4060147
154869985,-82.3961696,38.431219
154869989,-82.3927563,38.4313177
154870146,-82.3970797,38.4129562
154870402,-82.3987968,38.410631
154870412,-82.3805214,38.4305975
154870414,-82.3801895,38.4278765
154870473,-82.4054622,38.4008852
154870568,-82.3747494,38.4313238
154870570,-82.3745994,38.4299463
154870577,-82.4343939,38.4254735
154870581,-82.4322584,38.4178619
154870608,-82.4288535,38.4044178
154870629,-82.4326248,38.4167314
154871792,-82.4013461,38.4185979
154871895,-82.4725682,38.3983693
154871937,-82.4570079,38.4072877
154872356,-82.4299062,38.4041856
154872443,-82.4320435,38.4083963
154872445,-82.4312548,38.4085548
154872530,-82.3886282,38.4107585
154872552,-82.426294,38.41292
154873840,-82.4036957,38.4147185
154873857,-82.4179114,38.4192893
154873940,-82.3822662,38.4304898
154874079,-82.4090312,38.4331766
154874160,-82.4605445,38.4155954
154874642,-82.4366607,38.3970718
154874676,-82.3878908,38.4034701
154874677,-82.3890401,38.4031404
154874699,-82.3694064,38.4163283
154874701,-82.3690664,38.4140912
154874718,-82.4188569,38.4034441
154874825,-82.4028284,38.4350766
154874881,-82.4621599,38.4195443
154874882,-82.4593549,38.4126526
154874887,-82.4592033,38.4122805
154875143,-82.3807206,38.4135074
154875145,-82.3737462,38.4136561
154875310,-82.4047105,38.4152754
154875345,-82.3862486,38.4073121
154875741,-82.4667173,38.4007247
154876058,-82.4044897,38.3995081
154876098,-82.4585225,38.4129515
154876524,-82.3989435,38.4228208
154876570,-82.460408,38.4093624
154876574,-82.4075051,38.4161863
154876576,-82.4070538,38.4165825
154876724,-82.4466215,38.405593
154877726,-82.4612327,38.3997611
156109688,-82.501813,38.4059285
156109692,-82.5037871,38.4053374
156109694,-82.5048237,38.4050179
156109696,-82.505867,38.4046974
156109698,-82.5069255,38.4043773
156109700,-82.5079811,38.4040512
156109702,-82.5090341,38.40373
156109704,-82.5100943,38.4034063
156109706,-82.5111521,38.4030831
156109708,-82.5115614,38.4029559
156109710,-82.5122058,38.4027562
156109712,-82.5132626,38.4024325
156109713,-82.5143166,38.4021097
156109715,-82.5178445,38.4011908
156109716,-82.5202324,38.40069
156109717,-82.522021,38.4002906
156109719,-82.5236998,38.3999348
156109797,-82.5255512,38.4009843
156109799,-82.5254191,38.4005544
156129585,-82.5141699,38.3993846
156129615,-82.5138608,38.3987325
156142732,-82.5093322,38.3990783
156142733,-82.5088994,38.3982155
156144542,-82.5045388,38.4068592
156144566,-82.5100775,38.3988482
156144567,-82.50972,38.3981053
156145594,-82.512063,38.4000158
156145597,-82.5117482,38.3993834
156145701,-82.5055777,38.4065425
156145708,-82.5130108,38.4043846
156146043,-82.5098134,38.4052988
156146644,-82.5165349,38.3989332
156146645,-82.5195531,38.3983278
156146646,-82.5211986,38.3980214
156146648,-82.5220811,38.3978627
156146650,-82.5230758,38.3976862
156146652,-82.5246587,38.3973982
156146662,-82.501621,38.403511
156146663,-82.5037335,38.4028608
156146664,-82.5058513,38.4022141
156146665,-82.5079673,38.4015655
156146667,-82.510077,38.4009136
156146819,-82.5108889,38.4050103
156148825,-82.5060148,38.4025196
156148827,-82.5091152,38.401567
156148829,-82.5102333,38.4012281
156148835,-82.5172236,38.3991439
156148837,-82.5196291,38.3986924
156148839,-82.5232002,38.3980214
156148841,-82.5247224,38.3977369
156148843,-82.526159,38.3974676
156150747,-82.5161279,38.3980377
156150753,-82.5165007,38.3979468
156150755,-82.5160354,38.3973308
156150757,-82.5158921,38.3970203
156151565,-82.5267032,38.4003163
156152041,-82.5233283,38.3984776
156152046,-82.5228576,38.3967935
156154189,-82.5011808,38.402627
156154191,-82.5007342,38.401719
156154195,-82.4999641,38.4001609
156154677,-82.5252273,38.3985778
156154955,-82.5133038,38.3989023
156154956,-82.5129848,38.398255
156154965,-82.4983606,38.4024836
156154967,-82.502848,38.4010695
156154969,-82.5049573,38.4004202
156154971,-82.5070701,38.3997713
156154973,-82.5085676,38.3993139
156154975,-82.5137006,38.3980439
156154977,-82.5144702,38.3978102
156155505,-82.5134127,38.3974615
156155886,-82.5140939,38.4041164
156155949,-82.5207017,38.4023043
156155951,-82.5205542,38.4017131
156155953,-82.5193191,38.3974376
156156245,-82.5218236,38.3969814
156158797,-82.5119327,38.4046695
156158961,-82.5087502,38.405606
156159705,-82.5239606,38.4010815
156161382,-82.5090189,38.4002177
156161384,-82.5081255,38.3984177
156161403,-82.4986615,38.403403
156161408,-82.498123,38.4016329
156161410,-82.4977439,38.4008342
156163857,-82.4975596,38.4018035
156163861,-82.4971613,38.4009974
156164426,-82.5223533,38.4013758
156164480,-82.5075194,38.4006815
156164481,-82.5066281,38.3988775
156164919,-82.5160278,38.4027767
156164923,-82.5181563,38.4022376
156166022,-82.5054046,38.4013306
156166024,-82.5045121,38.3995254
156166144,-82.5135315,38.3995651
156166145,-82.5136664,38.3995362
156167295,-82.5024031,38.4001754
156167972,-82.5162318,38.4033222
156167974,-82.5183246,38.402803
156168409,-82.5209465,38.397147
156168410,-82.5207172,38.396417
156169459,-82.524512,38.3965672
156169464,-82.5162523,38.4033825
156171799,-82.5096349,38.4000294
156173746,-82.5094633,38.4026301
156173747,-82.5126772,38.401628
156174094,-82.5142161,38.3972808
156174187,-82.5151593,38.4037953
156174412,-82.5216707,38.398785
156177278,-82.5032951,38.4019793
156182950,-82.5042531,38.4069438
156182952,-82.5066197,38.4062272
638967882,-82.4816823,38.4061182
638967888,-82.4813148,38.4055171
638967890,-82.4833,38.4101647
638967893,-82.4834036,38.4101363
638967904,-82.4805714,38.4034998
638967905,-82.4803364,38.4032258
